id,name,url,category_breadcrumb,price_number,mediaURL_image,ratingAverage,discountPercentage,shop_id,shop_name,shop_city,shop_tier,countSold,isTopAds,labelGroups,totalRating,countReview
100049705246,1 set pakaiyan baju pangsi+celana pangsi komprang khas daerah tradisional Indonesia Sunda/betawi (tanpa iket) SIZE M L XL XXL.. Setelan Dewasa Putih,https://www.tokopedia.com/yasbibcolection/1-set-pakaiyan-baju-pangsi-celana-pangsi-komprang-khas-daerah-tradisional-indonesia-sunda-betawi-tanpa-iket-size-m-l-xl-xxl-setelan-dewasa-putih-1729625126256478714?extParam=ivf%3Dfalse%26keyword%3Dkhas+daerah%26search_id%3D20251230134236A666587AFDA6E82C07M3%26src%3Dsearch,fashion-pria/pakaian-adat-pria/pakaian-adat-nasional-pria,90000,https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/a0917231b56343d88cf9fc4cd2d1a888~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?lk3s=97278606&x-expires=1767105757&x-signature=JVH2D6GbG3id%2F3DXjvAqAYqcC8Q%3D&x-signature-webp=H2ODTbOGGUzUlQ%2Bq9bcdQrwlEBY%3D,4.8,0,7495042765835569658,YASBIB'COLECTION,Kab. Sumedang,3,3000.0,False,"[{""position"": ""ri_product_credibility"", ""title"": ""3rb+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp90.000"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",527,259
6817993001,Outer Pantai Bahan Sifon Baju Syal Scarf Printing Batik Chiffon Sutra,https://www.tokopedia.com/ladala/outer-pantai-bahan-sifon-baju-syal-scarf-printing-batik-chiffon-sutra-red?extParam=ivf%3Dfalse%26keyword%3Dkhas+daerah%26search_id%3D20251230134236A666587AFDA6E82C07M3%26src%3Dsearch,fashion-wanita/aksesoris-wanita/scarf-shawl-wanita,35800,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/hDjmkQ/2025/5/22/e856af61-4cf8-4998-8987-c20646ed1cd1.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1767105757&x-signature=6uakErjDUptEOwc%2Bndd2eUPO4Y8%3D&x-signature-webp=b2fQxHXILH15qpyUo5Di9nyYsTU%3D,4.8,0,2266037,ladala,Kab. Tangerang,1,7000.0,False,"[{""position"": ""ri_product_credibility"", ""title"": ""7rb+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp35.800"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",976,349
102656895056,Bakpia Pathok Jogja - Isi 12 - Rasa Original/Cokelat/keju Cemilan Halal Oleh Oleh Jogja,https://www.tokopedia.com/miliyanti-heksa-beana/bakpia-pathok-jogja-isi-12-rasa-original-cokelat-keju-cemilan-halal-oleh-oleh-jogja-1733465407680906950?extParam=ivf%3Dfalse%26keyword%3Dkhas+daerah%26search_id%3D20251230134236A666587AFDA6E82C07M3%26src%3Dsearch,makanan-minuman/makanan-ringan/biskuit-wafer,7390,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/5b81e406c5e34032a79cc40f2ee38801~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1767105757&x-signature=5tp1BnsNC5HK08WsSNNkXN5rYrw%3D&x-signature-webp=2LCVzhDJhnryrkp8oS8qqWysyUk%3D,4.6,0,7494272099710830278,Miliyanti heksa beana,Bekasi,1,250.0,False,"[{""position"": ""ri_product_credibility"", ""title"": ""250+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp7.390"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",51,51
102295194275,"Kacang Kapri Tari Bali 300gr Enak,gurih dan renyah / Kacang Tari Bali",https://www.tokopedia.com/neomart/kacang-kapri-tari-bali-300gr-enak-gurih-dan-renyah-kacang-tari-bali-1732579170215560411?extParam=ivf%3Dfalse%26keyword%3Dkhas+daerah%26search_id%3D20251230134236A666587AFDA6E82C07M3%26src%3Dsearch,makanan-minuman/makanan-ringan/kacang,84000,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/2a8d7f8751d94ae3918d7886d05a1a54~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1767105757&x-signature=fZ%2FnJKIKwXuQUu1zIgKq0Z8xSRI%3D&x-signature-webp=%2BleyAuh9sCXEo6%2FK%2F2H8%2BIt5ym4%3D,0.0,0,14696899,Neo Life,Surabaya,3,,False,"[{""position"": ""final_price"", ""title"": ""Rp84.000"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",0,0
12306833799,Kacang Mix / snack campur / kacang kangoro 250gram (1/4kg),https://www.tokopedia.com/hea-id/kacang-mix-snack-campur-kacang-kangoro-250gram-1-4kg-100gr-2862d?extParam=ivf%3Dfalse%26keyword%3Dkhas+daerah%26search_id%3D20251230134236A666587AFDA6E82C07M3%26src%3Dsearch,makanan-minuman/makanan-ringan/kacang,34000,https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2023/12/8/8ed83dd8-5866-45df-996b-d4c321f31abd.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1767105757&x-signature=ynBOE47MQrXytTYjIbo4uO3%2BdNQ%3D&x-signature-webp=chqxbM28DyZkQbVzfEtVI2lg8qU%3D,5.0,0,13813254,HEA id,Surabaya,1,2.0,False,"[{""position"": ""ri_product_credibility"", ""title"": ""2 terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp34.000"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",1,0
102230955226,"Kacang Kapri Tari Bali 300gr Enak,gurih dan renyah / Kacang Tari Bali",https://www.tokopedia.com/kannostore/kacang-kapri-tari-bali-300gr-enak-gurih-dan-renyah-kacang-tari-bali-1732464270024148355?extParam=ivf%3Dfalse%26keyword%3Dkhas+daerah%26search_id%3D20251230134236A666587AFDA6E82C07M3%26src%3Dsearch,makanan-minuman/makanan-ringan/kacang,84000,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/f44000ebf50e43aea4440648ff729d82~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1767105757&x-signature=RikuQZXDd8FS8ZhXtuD6xq4DyXE%3D&x-signature-webp=ZsIqjvnPJ6GWFh%2By2ATKhF%2B4fqY%3D,0.0,0,6387377,Kanno Store,Surabaya,1,1.0,False,"[{""position"": ""ri_product_credibility"", ""title"": ""1 terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp84.000"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",0,0
102601022147,Dried Kumquat / Halal Manisan Buah Jeruk / Kumquat Kering Alami Tanpa Bahan Tambahan / Kumquat Kering,https://www.tokopedia.com/neomart/dried-kumquat-halal-manisan-buah-jeruk-kumquat-kering-alami-tanpa-bahan-tambahan-kumquat-kering-1733317927717143771?extParam=ivf%3Dfalse%26keyword%3Dkhas+daerah%26search_id%3D20251230134236A666587AFDA6E82C07M3%26src%3Dsearch,makanan-minuman/makanan-jadi/buah-kaleng,473507,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/22cbfd7f740e4e4ab18ff9051829de37~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1767105757&x-signature=wldok4MpR6%2FoQl7N7l1xXA0X5lg%3D&x-signature-webp=vMbkNo4PitqTwDCOodE6HMF8ap0%3D,5.0,0,14696899,Neo Life,Surabaya,3,2.0,False,"[{""position"": ""ri_product_credibility"", ""title"": ""2 terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp473.507"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",1,1
6889966652,Kacang Bali ( kacang kapri )cap tari bali meman - CAP TARI BALI,https://www.tokopedia.com/neomart/kacang-bali-kacang-kapri-cap-tari-bali-meman-cap-tari-bali?extParam=ivf%3Dfalse%26keyword%3Dkhas+daerah%26search_id%3D20251230134236A666587AFDA6E82C07M3%26src%3Dsearch,makanan-minuman/makanan-ringan/kacang,85000,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/hDjmkQ/2022/11/4/cc7aa8b8-1d79-4b49-a208-29d4fef7dc35.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1767105757&x-signature=50iFmDuj8%2FPBfSRi%2BW5SU38r0bg%3D&x-signature-webp=DCq%2BkudaRG1odf69dneiakI%2BvhM%3D,5.0,0,14696899,Neo Life,Surabaya,3,2.0,False,"[{""position"": ""ri_product_credibility"", ""title"": ""2 terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp85.000"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",1,1
100814503582,Stelan Baju Pangsi Dewasa/Komprang Hitam Baju Adat Tradisional Khas Daerah/Dewasa Pria Celana,https://www.tokopedia.com/zr-zayyan-fashion-bdg/stelan-baju-pangsi-dewasa-komprang-hitam-baju-adat-tradisional-khas-daerah-dewasa-pria-celana-1730631485596599719?extParam=ivf%3Dfalse%26keyword%3Dkhas+daerah%26search_id%3D20251230134236A666587AFDA6E82C07M3%26src%3Dsearch,fashion-pria/pakaian-adat-pria/pakaian-adat-nasional-pria,80500,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/eb5d0781ac9547c9aad6ac40f4a9dbbb~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1767105757&x-signature=jqbRw8bLggrxq5w0Pws5zHKtAas%3D&x-signature-webp=pvp2Qy49h0Mxt3ZTsTxgFkEIZVY%3D,4.9,0,13956991,ZR Zayyan Fashion Bdg,Kab. Bandung,3,250.0,False,"[{""position"": ""ri_product_credibility"", ""title"": ""250+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp80.500"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",60,51
100008768793,Afandi Blangkon Motif Batik Bisa Dipakai Segala Ukuran Kepala Katun Halus Bisa Dicuci Bunga Musim panas Musim dingin Dewasa ada Karet nya,https://www.tokopedia.com/spiritual-jawa/afandi-blangkon-motif-batik-bisa-dipakai-segala-ukuran-kepala-katun-halus-bisa-dicuci-bunga-musim-panas-musim-dingin-dewasa-ada-karet-nya-1729981661383591986?extParam=ivf%3Dfalse%26keyword%3Dkhas+daerah%26search_id%3D20251230134236A666587AFDA6E82C07M3%26src%3Dsearch,fashion-wanita/aksesoris-wanita/topi-wanita,22900,https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/0d6e2aaebbb1413189b45d5bd0737119~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?lk3s=97278606&x-expires=1767105757&x-signature=PMWhJHbZ%2FGrEFdsXRsaQKqO9XVQ%3D&x-signature-webp=NSngKnRKtLEtSumUh4F65pJup30%3D,4.8,0,7494527231035410482,Spiritual Jawa,Pekalongan,3,4000.0,False,"[{""position"": ""ri_product_credibility"", ""title"": ""4rb+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp22.900"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",708,475
