id,name,url,category_breadcrumb,price_number,mediaURL_image,ratingAverage,discountPercentage,shop_id,shop_name,shop_city,shop_tier,countSold,isTopAds,labelGroups,totalRating,countReview
14094638275,Kemeja GUESS import premium// kemeja formal lengan pendek pria// kemeja pendek lengan kasual // kemeja GUESS kotak-kotak,https://www.tokopedia.com/mens-clothing-collection/kemeja-guess-import-premium-kemeja-formal-lengan-pendek-pria-kemeja-pendek-lengan-kasual-kemeja-guess-kotak-kotak-biru-s-a9102?extParam=ivf%3Dfalse%26keyword%3Dkemejapria%26search_id%3D20251227180502D947BF06A885DB0481NG%26src%3Dsearch,fashion-pria/atasan-pria/kemeja-pria,86000,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/8/4/131a39ff-6e5a-407c-b921-a12c74b81602.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1766862302&x-signature=iihZZ8eSoUyuBn2%2F4s%2BUndhS8Dk%3D&x-signature-webp=7xMCXFwOWaboFU4585scAuAkm1w%3D,4.8,0,17677323,Men's Clothing Collection,Tangerang,3,2000,False,"[{""position"": ""ri_product_credibility"", ""title"": ""2rb+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia.net/tos-alisg-i-zxty12jeln-sg/123.png~tplv-zxty12jeln-image.image"", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp86.000"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",991,277
100022879718,Kemeja Polos Pria Lengan Panjang Katun Premium Baju Kerja Kampus Kondangan Kantor Formal Casual Santai Nyaman Simple Navy Putih Hitam Slimfit kerah Kancing Variasi Hem,https://www.tokopedia.com/koel-toko/kemeja-polos-pria-lengan-panjang-katun-premium-baju-kerja-kampus-kondangan-kantor-formal-casual-santai-nyaman-simple-navy-putih-hitam-slimfit-kerah-kancing-variasi-hem-1729631591021577981?extParam=ivf%3Dfalse%26keyword%3Dkemejapria%26search_id%3D20251227180502D947BF06A885DB0481NG%26src%3Dsearch,fashion-pria/atasan-pria/kemeja-pria,35000,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/14f0a5a7e2084f4c9fa3abc158176385~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1766862302&x-signature=N6LJ8yQi3tHQ%2F%2BZ07D9cfJlFN7g%3D&x-signature-webp=aAmEgpTO51URvO4ItOMCokkDqSc%3D,4.8,0,7495767805743172349,Koel Toko,Kab. Pekalongan,3,50000,False,"[{""position"": ""ri_product_credibility"", ""title"": ""50rb+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia.net/tos-alisg-i-zxty12jeln-sg/123.png~tplv-zxty12jeln-image.image"", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp35.000"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",11259,4713
100557083993,Broodis Kemeja Flannel Casual Pria Canbera Stone Lengan Panjang Fit Kantong - Earthly Allure,https://www.tokopedia.com/broodis/broodis-kemeja-flannel-casual-pria-canbera-stone-lengan-panjang-fit-kantong-earthly-allure-1731568642500756499?extParam=ivf%3Dfalse%26keyword%3Dkemejapria%26search_id%3D20251227180502D947BF06A885DB0481NG%26src%3Dsearch,fashion-pria/atasan-pria/kemeja-pria,148320,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/e93701033eea4b01aee259e2edbf9296~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1766862302&x-signature=CCEouQhsTOvzgWG8ZGnPibKy7TA%3D&x-signature-webp=0ssolAzzL%2FzmtMIj4ZfkcdK6tQc%3D,4.8,0,744128,Broodis,Tangerang Selatan,2,500,False,"[{""position"": ""ri_product_credibility"", ""title"": ""500+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia.net/tos-alisg-i-zxty12jeln-sg/123.png~tplv-zxty12jeln-image.image"", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""overlay_3"", ""title"": ""Beli Lokal"", ""type"": """", ""url"": ""https://images.tokopedia.net/img/vMWOpN/2025/10/16/1e33b6b7-d4bb-4aed-a1af-ebb46043c369.png"", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp148.320"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",189,88
100830488750,Brill Eighty Eight - Kemeja Polos Panjang Premium Black 88 P4015,https://www.tokopedia.com/brilleightyeight/brill-eighty-eight-kemeja-polos-panjang-premium-black-88-p4015-1729444844895504884?extParam=ivf%3Dfalse%26keyword%3Dkemejapria%26search_id%3D20251227180502D947BF06A885DB0481NG%26src%3Dsearch,fashion-pria/atasan-pria/kemeja-pria,165500,https://p19-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/993e41cf787e4b4086a541f396ec3658~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?lk3s=97278606&x-expires=1766862302&x-signature=7Hznl%2FoPDoU8s4FSHJ07j%2B4q7jk%3D&x-signature-webp=KgCQCGcVKIndrUHtLb%2B%2B9JiwXcA%3D,4.9,0,7030633,Brill Eighty Eight_NEW,Tangerang Selatan,2,1000,False,"[{""position"": ""ri_product_credibility"", ""title"": ""1rb+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia.net/tos-alisg-i-zxty12jeln-sg/123.png~tplv-zxty12jeln-image.image"", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp165.500"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",394,240
100261068772,Kemeja Polos Pria Oxford WOODCUTTER Basic Shortsleeve - Light Blue Biru Muda Lengan Pendek Kerja,https://www.tokopedia.com/woodcutterid/kemeja-polos-pria-oxford-woodcutter-basic-shortsleeve-light-blue-biru-muda-lengan-pendek-kerja-1729990921491417972?extParam=ivf%3Dfalse%26keyword%3Dkemejapria%26search_id%3D20251227180502D947BF06A885DB0481NG%26src%3Dsearch,fashion-pria/atasan-pria/kemeja-pria,167500,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/864183083df84f8e8b8eabddcfbe728c~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1766862302&x-signature=ZOwqHrTBa9O4p4k1xFUuVYSuG3Y%3D&x-signature-webp=jCift7wq2AXdUic8I9J3WVKwNro%3D,4.9,0,2170925,WOODCUTTER ID,Bekasi,2,500,False,"[{""position"": ""ri_product_credibility"", ""title"": ""500+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia.net/tos-alisg-i-zxty12jeln-sg/123.png~tplv-zxty12jeln-image.image"", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp167.500"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",167,42
100784122375,Batik Handara - Peksi Seling Hitam Kemeja Pria Furing Erro.,https://www.tokopedia.com/handarabatik/batik-handara-peksi-seling-hitam-kemeja-pria-furing-erro-1729572181651261299?extParam=ivf%3Dtrue%26keyword%3Dkemejapria%26search_id%3D20251227180502D947BF06A885DB0481NG%26src%3Dsearch,fashion-pria/atasan-pria/kemeja-pria,214900,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/a9bef3b2331641c491bf7ecdc3eb09a9~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1766862302&x-signature=pcQ0%2FOpbx5%2BxKMuKWBnLyFgCkTM%3D&x-signature-webp=tBRaRTUH48Qk8hGUnhm94L0xiHw%3D,4.8,0,7543794,Batik Handara,Surakarta,2,7000,False,"[{""position"": ""ri_product_credibility"", ""title"": ""7rb+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia.net/tos-alisg-i-zxty12jeln-sg/123.png~tplv-zxty12jeln-image.image"", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp214.900"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",1034,604
100153823825,COZYCLUB Long Sleeve Linen Shirt | Kemeja Pria Kerah Lengan Panjang Baju Dark Grey Beige,https://www.tokopedia.com/cozyclub/cozyclub-long-sleeve-linen-shirt-kemeja-pria-kerah-lengan-panjang-baju-dark-grey-beige-1729711385646893505?extParam=ivf%3Dfalse%26keyword%3Dkemejapria%26search_id%3D20251227180502D947BF06A885DB0481NG%26src%3Dsearch,fashion-pria/atasan-pria/kemeja-pria,109000,https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/5f750c6b40114c8996004b464e2da751~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?lk3s=97278606&x-expires=1766862302&x-signature=7z5bFJE6iXm6m8gxe%2FPG2RBBWJU%3D&x-signature-webp=KWgSCYf0HNBIvb2BFMNkpRJkfpM%3D,4.8,0,17782603,Cozyclub.id,Jakarta Barat,3,100000,False,"[{""position"": ""ri_product_credibility"", ""title"": ""100rb+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia.net/tos-alisg-i-zxty12jeln-sg/123.png~tplv-zxty12jeln-image.image"", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp109.000"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",25623,9272
16499821709,"kemeja polos pria lengan pendek P.O.L.O's.  premium original. logo bordir, casual,model slimfit,",https://www.tokopedia.com/concoes-store/kemeja-polos-pria-lengan-pendek-p-o-l-o-s-premium-original-logo-bordir-casual-model-slimfit-1731064512278136523?extParam=ivf%3Dfalse%26keyword%3Dkemejapria%26search_id%3D20251227180502D947BF06A885DB0481NG%26src%3Dsearch,fashion-pria/atasan-pria/kemeja-pria,183822,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/d76165e95faa4ddcad61ca4fc9ac5717~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1766862302&x-signature=IbQt%2FjeD%2BMTG0Jlvfy5ngcbRT5w%3D&x-signature-webp=xaNclBv%2BusBkW6CKL5MrcnpexSM%3D,4.9,0,18471320,Concoes Store,Jakarta Pusat,3,100,False,"[{""position"": ""ri_product_credibility"", ""title"": ""100+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia.net/tos-alisg-i-zxty12jeln-sg/123.png~tplv-zxty12jeln-image.image"", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp183.822"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",27,3
102621235305,"OLET Kemeja Corduroy Lengan Panjang Kasual Pria , Model Terlaris, Ukuran M-3XL, Kemeja Pria Berkerah, Desain Elegan dan Nyaman",https://www.tokopedia.com/olet-indonesia/olet-kemeja-corduroy-lengan-panjang-kasual-pria-model-terlaris-ukuran-m-3xl-kemeja-pria-berkerah-desain-elegan-dan-nyaman-1733375412576814622?extParam=ivf%3Dfalse%26keyword%3Dkemejapria%26search_id%3D20251227180502D947BF06A885DB0481NG%26src%3Dsearch,fashion-pria/atasan-pria/kemeja-pria,168000,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/33e1c911fb904f2db07419939daeedd8~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1766862302&x-signature=AsFPs6UtOQ2PQ9fXYc0KLYfFklw%3D&x-signature-webp=noOgL%2B45Ojcu9lR9kxyN%2FgLg%2BtM%3D,4.4,0,7496123389420407326,OLET Indonesia,Kab. Tangerang,2,50,False,"[{""position"": ""ri_product_credibility"", ""title"": ""50+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia.net/tos-alisg-i-zxty12jeln-sg/123.png~tplv-zxty12jeln-image.image"", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp168.000"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",9,6
100204310457,Kemeja Pria Lengan Panjang Kemeja Kantor Kemeja Polos Kemeja Cowok Terlaris Kemeja Pria Slim Fit,https://www.tokopedia.com/maxximof-store/kemeja-pria-lengan-panjang-kemeja-kantor-kemeja-polos-kemeja-cowok-terlaris-kemeja-pria-slim-fit-1730140818388387540?extParam=ivf%3Dfalse%26keyword%3Dkemejapria%26search_id%3D20251227180502D947BF06A885DB0481NG%26src%3Dsearch,fashion-pria/atasan-pria/kemeja-pria,180010,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/c29521433fb54b96af7358ce283d3efd~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1766862302&x-signature=eSIIuuWebJAzy7HflKBzaBBQAXw%3D&x-signature-webp=uzPJd%2ByCiwG0cTEPrQncp6ULYMU%3D,4.8,0,7494909585488644820,Maxximof Store,Jakarta Barat,3,250,False,"[{""position"": ""ri_product_credibility"", ""title"": ""250+ terjual"", ""type"": """", ""url"": """", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""overlay_1"", ""title"": ""Campaign"", ""type"": """", ""url"": ""https://p16-uploadpedia-sg.tokopedia.net/tos-alisg-i-zxty12jeln-sg/123.png~tplv-zxty12jeln-image.image"", ""styles"": [], ""__typename"": ""SearchProductV5LabelGroups""}, {""position"": ""final_price"", ""title"": ""Rp180.010"", ""type"": """", ""url"": """", ""styles"": [{""key"": ""text-color"", ""value"": ""#080808"", ""__typename"": ""SearchProductV5LabelGroupsStyle""}], ""__typename"": ""SearchProductV5LabelGroups""}]",70,61
